,company,title,salary,location,date
2876,CONTEXTLOGIC INC,DATA SCIENTIST,"129,106","SAN FRANCISCO, CA",02/05/2018
2877,UBER TECHNOLOGIES INC,DATA SCIENTIST,"129,106","SAN FRANCISCO, CA",02/22/2018
2878,DROPBOX INC,DATA SCIENTIST,"129,200","SAN FRANCISCO, CA",02/14/2022
2879,ITERABLE INC,DATA SCIENTIST,"129,605","SAN FRANCISCO, CA",02/22/2019
2880,ADOBE INC,DATA SCIENTIST,"129,605","SAN FRANCISCO, CA",01/16/2019
2881,SQUARE INC,DATA SCIENTIST,"129,605","SAN FRANCISCO, CA",02/11/2019
2882,AUTODESK INC,DATA SCIENTIST,"129,605","SAN FRANCISCO, CA",02/15/2019
2883,GLU MOBILE INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",07/14/2021
2884,FIGMA INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",08/12/2021
2885,FIGMA INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",08/12/2021
2886,SENTILINK CORP,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",01/12/2021
2887,DATAVANT INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",10/13/2021
2888,NEUTRON HOLDINGS INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",10/01/2018
2889,AIRBNB INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",04/07/2020
2890,AIRBNB INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",04/07/2020
2891,MELTWATER NEWS US1 INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",04/08/2020
2892,AFFIRM INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/21/2018
2893,FLYR INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/05/2018
2894,FLYR INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/05/2018
2895,AIRBNB INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/19/2015
2896,ZENDESK INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",04/26/2022
2897,RADIUS INTELLIGENCE INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/21/2017
2898,HOTEL TONIGHT INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/08/2018
2899,SHIPT INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/25/2021
2900,ASURION LLC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/04/2020
2901,AIRBNB INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/12/2015
2902,LYFT INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/28/2017
2903,QUID INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/23/2015
2904,DATABRICKS INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/16/2018
2905,ENTELO INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/03/2020
2906,UBER TECHNOLOGIES INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",07/02/2019
2907,GLASSDOOR INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/08/2019
2908,CHEGG INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/05/2019
2909,THE GAP INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/07/2022
2910,NC INTERACTIVE LLC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/18/2020
2911,SURYA SYSTEMS INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",04/13/2021
2912,A MEDIUM CORPORATION,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",10/09/2017
2913,THE ULTIMATE SOFTWARE GROUP INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",03/18/2019
2914,SURYA SYSTEMS INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",04/20/2021
2915,DOCUSIGN INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",07/11/2019
2916,TWITTER INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",01/09/2015
2917,TWITTER INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",01/09/2015
2918,DOXIMITY INC,DATA SCIENTIST,"130,000","SAN FRANCISCO, CA",02/01/2017
2919,SURYA SYSTEMS INC,DATA SCIENTIST,"130,146","SAN FRANCISCO, CA",08/05/2021
2920,SURYA SYSTEMS INC,DATA SCIENTIST,"130,146","SAN FRANCISCO, CA",04/14/2022
2921,DROPBOX INC,DATA SCIENTIST,"130,146","SAN FRANCISCO, CA",12/08/2021
2922,SALESFORCECOM INC,DATA SCIENTIST,"130,270","SAN FRANCISCO, CA",09/26/2019
2923,BREX INC,DATA SCIENTIST,"130,270","SAN FRANCISCO, CA",03/04/2020
2924,BREX INC,DATA SCIENTIST,"130,270","SAN FRANCISCO, CA",03/18/2020
2925,ADOBE INC,DATA SCIENTIST,"130,270","SAN FRANCISCO, CA",01/02/2020
2926,UBER TECHNOLOGIES INC,DATA SCIENTIST,"130,500","SAN FRANCISCO, CA",04/27/2022
2927,MALIBU ENTERTAINMENT INC,DATA SCIENTIST,"130,500","SAN FRANCISCO, CA",12/30/2021
2928,GROUPON INC,DATA SCIENTIST,"132,000","SAN FRANCISCO, CA",01/07/2019
2929,AIRBNB INC,DATA SCIENTIST,"132,000","SAN FRANCISCO, CA",01/30/2020
2930,LENDINGCLUB BANK NATIONAL ASSOCIATION,DATA SCIENTIST,"132,250","SAN FRANCISCO, CA",05/25/2021
2931,CALLINIZE INC,DATA SCIENTIST,"132,500","SAN FRANCISCO, CA",02/07/2018
2932,FACEBOOK INC,DATA SCIENTIST,"132,877","SAN FRANCISCO, CA",03/09/2018
2933,DOORDASH INC,DATA SCIENTIST,"133,000","SAN FRANCISCO, CA",11/18/2020
2934,DOORDASH INC,DATA SCIENTIST,"133,000","SAN FRANCISCO, CA",11/18/2020
2935,LYFT INC,DATA SCIENTIST,"133,000","SAN FRANCISCO, CA",08/14/2018
2936,OPENDOOR LABS INC,DATA SCIENTIST,"133,786","SAN FRANCISCO, CA",02/28/2019
2937,SQUARE INC,DATA SCIENTIST,"133,786","SAN FRANCISCO, CA",08/02/2018
2938,SALESFORCECOM INC,DATA SCIENTIST,"133,786","SAN FRANCISCO, CA",02/28/2019
2939,LENDAGE LLC,DATA SCIENTIST,"134,000","SAN FRANCISCO, CA",04/05/2022
2940,UDEMY INC,DATA SCIENTIST,"134,000","SAN FRANCISCO, CA",04/01/2021
2941,DROPBOX INC,DATA SCIENTIST,"134,014","SAN FRANCISCO, CA",03/02/2018
2942,UBER TECHNOLOGIES INC,DATA SCIENTIST,"134,100","SAN FRANCISCO, CA",04/14/2022
2943,UBER TECHNOLOGIES INC,DATA SCIENTIST,"134,100","SAN FRANCISCO, CA",12/23/2021
2944,UBER TECHNOLOGIES INC,DATA SCIENTIST,"134,100","SAN FRANCISCO, CA",12/28/2021
2945,DROPBOX INC,DATA SCIENTIST,"134,300","SAN FRANCISCO, CA",10/07/2020
2946,SHIPT INC,DATA SCIENTIST,"134,450","SAN FRANCISCO, CA",04/11/2022
2947,TASKRABBIT INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",10/27/2021
2948,OPENDOOR LABS INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/04/2016
2949,OUTRAGEOUS LABS INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",01/29/2016
2950,YELP INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",03/07/2018
2951,RADIUS INTELLIGENCE INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",03/13/2017
2952,AIRBNB INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",08/31/2018
2953,AIRBNB INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",04/07/2020
2954,PRIMER TECHNOLOGIES INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",04/17/2020
2955,ENLITIC INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",04/20/2020
2956,AIRBNB INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",03/19/2015
2957,LYFT INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",01/19/2020
2958,SOCIAL FINANCE INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/23/2018
2959,AIRBNB INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/12/2015
2960,ASANA INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/08/2020
2961,ANCESTRYCOM OPERATIONS INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/24/2022
2962,AIRBNB INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",03/10/2018
2963,SHIPT INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",09/04/2018
2964,CRUNCHBASE INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/25/2019
2965,MAPLEBEAR INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",03/12/2020
2966,NIANTIC INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",06/06/2018
2967,DOORDASH INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",09/10/2019
2968,MAPLEBEAR INC,DATA SCIENTIST,"135,000","SAN FRANCISCO, CA",02/09/2021
2969,ADOBE INC,DATA SCIENTIST,"135,013","SAN FRANCISCO, CA",11/13/2019
2970,LYFT INC,DATA SCIENTIST,"135,872","SAN FRANCISCO, CA",04/09/2020
2971,UBER TECHNOLOGIES INC,DATA SCIENTIST,"136,000","SAN FRANCISCO, CA",07/18/2019
2972,UBER TECHNOLOGIES INC,DATA SCIENTIST,"136,000","SAN FRANCISCO, CA",06/12/2019
2973,NEXTDOOR INC,DATA SCIENTIST,"136,000","SAN FRANCISCO, CA",03/11/2022
2974,AFFIRM INC,DATA SCIENTIST,"136,000","SAN FRANCISCO, CA",06/07/2018
2975,DOORDASH INC,DATA SCIENTIST,"136,400","SAN FRANCISCO, CA",04/15/2022
2976,RADIUS INTELLIGENCE INC,DATA SCIENTIST,"136,573","SAN FRANCISCO, CA",03/04/2015
2977,UBER TECHNOLOGIES INC,DATA SCIENTIST,"136,800","SAN FRANCISCO, CA",06/17/2019
2978,UBER TECHNOLOGIES INC,DATA SCIENTIST,"136,800","SAN FRANCISCO, CA",02/11/2020
2979,UBER TECHNOLOGIES INC,DATA SCIENTIST,"136,800","SAN FRANCISCO, CA",02/27/2020
2980,UBER TECHNOLOGIES INC,DATA SCIENTIST,"136,800","SAN FRANCISCO, CA",01/10/2020
2981,IBM CORPORATION,DATA SCIENTIST,"137,000","SAN FRANCISCO, CA",03/09/2020
2982,LIVONGO HEALTH INC,DATA SCIENTIST,"137,259","SAN FRANCISCO, CA",02/02/2020
2983,ZENDESK INC,DATA SCIENTIST,"137,367","SAN FRANCISCO, CA",12/16/2021
2984,LYFT INC,DATA SCIENTIST,"137,500","SAN FRANCISCO, CA",08/10/2021
2985,GUSTO INC,DATA SCIENTIST,"137,700","SAN FRANCISCO, CA",04/28/2021
2986,GLOBANT LLC,DATA SCIENTIST,"138,000","SAN FRANCISCO, CA",03/15/2017
2987,LYFT INC,DATA SCIENTIST,"138,000","SAN FRANCISCO, CA",04/20/2018
2988,TAPJOY INC,DATA SCIENTIST,"138,300","SAN FRANCISCO, CA",04/16/2020
2989,TAPJOY INC,DATA SCIENTIST,"138,300","SAN FRANCISCO, CA",04/17/2020
2990,ADOBE INC,DATA SCIENTIST,"138,341","SAN FRANCISCO, CA",06/30/2021
2991,PINTEREST INC,DATA SCIENTIST,"138,486","SAN FRANCISCO, CA",12/29/2015
2992,SALESFORCECOM INC,DATA SCIENTIST,"138,507","SAN FRANCISCO, CA",09/27/2016
2993,SALESFORCECOM INC,DATA SCIENTIST,"138,507","SAN FRANCISCO, CA",01/20/2017
2994,DROPBOX INC,DATA SCIENTIST,"138,600","SAN FRANCISCO, CA",07/30/2021
2995,STRIPE INC,DATA SCIENTIST,"138,729","SAN FRANCISCO, CA",02/26/2017
2996,UBER TECHNOLOGIES INC,DATA SCIENTIST,"138,900","SAN FRANCISCO, CA",06/21/2019
2997,INDEED INC,DATA SCIENTIST,"139,000","SAN FRANCISCO, CA",01/28/2021
2998,INDEED INC,DATA SCIENTIST,"139,000","SAN FRANCISCO, CA",02/25/2021
2999,STITCH FIX INC,DATA SCIENTIST,"139,000","SAN FRANCISCO, CA",02/16/2017
3000,INDEED INC,DATA SCIENTIST,"139,000","SAN FRANCISCO, CA",02/12/2020
3001,INDEED INC,DATA SCIENTIST,"139,000","SAN FRANCISCO, CA",01/28/2021
3002,BREX INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",03/31/2020
3003,THUMBTACK INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",06/29/2020
3004,ADOBE INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",10/15/2019
3005,BREX INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",03/31/2020
3006,BREX INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",08/02/2019
3007,KEEP TRUCKIN INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",04/14/2020
3008,PINTEREST INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",04/30/2020
3009,BREX INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",01/13/2020
3010,DATABRICKS INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",02/10/2020
3011,NEXTDOOR INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",02/24/2020
3012,NEXTDOOR INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",02/24/2020
3013,BREX INC,DATA SCIENTIST,"139,235","SAN FRANCISCO, CA",01/13/2020
3014,SCALE AI INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",10/07/2020
3015,VERANA HEALTH INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",10/18/2019
3016,KABBAGE INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",01/29/2016
3017,SPECTRUM LABS INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",08/31/2021
3018,PLASTIQ INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",10/15/2021
3019,FLOWCAST INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/26/2020
3020,YELP INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",06/28/2018
3021,RECIPROCAL LABS CORPORATION DBA PROPELLER HEALTH,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",06/25/2019
3022,YELP INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/15/2017
3023,CONTEXTLOGIC INC DBA WISH,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",04/20/2020
3024,LENDINGCLUB BANK NATIONAL ASSOCIATION,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",01/11/2022
3025,LYFT INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",02/16/2017
3026,AIRBNB INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",02/18/2017
3027,CONTEXTLOGIC INC DBA WISH,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",02/10/2020
3028,HAPPY ALGORITHM INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/10/2021
3029,HAPPY ALGORITHM INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/10/2021
3030,GLU MOBILE INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/15/2021
3031,GLU MOBILE INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/15/2021
3032,CRUISE LLC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/17/2021
3033,LEVI STRAUSS & CO,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/19/2021
3034,MERCARI INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/02/2015
3035,TWITCH INTERACTIVE INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",01/19/2018
3036,CONTEXTLOGIC INC DBA WISH,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",04/06/2021
3037,AIRBNB INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/04/2015
3038,UBER TECHNOLOGIES INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/09/2022
3039,WNADERJAUNT INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/17/2020
3040,HAPPY ALGORITHM INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/16/2020
3041,CONTEXTLOGIC INC DBA WISH,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",04/14/2021
3042,HAPPY ALGORITHM INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/16/2020
3043,WANDERJAUNT INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",03/17/2020
3044,UBER TECHNOLOGIES INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",01/13/2017
3045,LYFT INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",01/13/2020
3046,OPENDOOR LABS INC,DATA SCIENTIST,"140,000","SAN FRANCISCO, CA",02/26/2018
3047,UBER TECHNOLOGIES INC,DATA SCIENTIST,"140,300","SAN FRANCISCO, CA",12/05/2018
3048,UBER TECHNOLOGIES INC,DATA SCIENTIST,"140,400","SAN FRANCISCO, CA",10/07/2020
3049,UBER TECHNOLOGIES INC,DATA SCIENTIST,"140,400","SAN FRANCISCO, CA",03/10/2021
3050,UDEMY INC,DATA SCIENTIST,"140,500","SAN FRANCISCO, CA",04/07/2021
3051,APARTMENT LIST INC,DATA SCIENTIST,"140,670","SAN FRANCISCO, CA",02/02/2020
3052,SALESFORCECOM INC,DATA SCIENTIST,"140,670","SAN FRANCISCO, CA",01/29/2020
3053,APARTMENT LIST INC,DATA SCIENTIST,"140,670","SAN FRANCISCO, CA",02/02/2020
3054,SALESFORCECOM INC,DATA SCIENTIST,"140,670","SAN FRANCISCO, CA",02/07/2020
3055,OPENDOOR LABS INC,DATA SCIENTIST,"140,670","SAN FRANCISCO, CA",03/05/2020
3056,ADOBE INC,DATA SCIENTIST,"140,670","SAN FRANCISCO, CA",03/17/2020
3057,NEXTROLL INC,DATA SCIENTIST,"141,000","SAN FRANCISCO, CA",09/10/2021
3058,FACEBOOK INC,DATA SCIENTIST,"141,182","SAN FRANCISCO, CA",11/04/2019
3059,UBER TECHNOLOGIES INC,DATA SCIENTIST,"141,360","SAN FRANCISCO, CA",02/10/2020
3060,UBER TECHNOLOGIES INC,DATA SCIENTIST,"141,360","SAN FRANCISCO, CA",08/22/2019
3061,UBER TECHNOLOGIES INC,DATA SCIENTIST,"141,360","SAN FRANCISCO, CA",01/13/2020
3062,KODING INC,DATA SCIENTIST,"141,669","SAN FRANCISCO, CA",03/06/2017
3063,THUMBTACK INC,DATA SCIENTIST,"141,669","SAN FRANCISCO, CA",03/06/2017
3064,THUMBTACK INC,DATA SCIENTIST,"141,877","SAN FRANCISCO, CA",02/20/2018
3065,FREE STREAM MEDIA CORP,DATA SCIENTIST,"141,877","SAN FRANCISCO, CA",02/20/2018
3066,TRANSCEND SOLUTIONS LLC,DATA SCIENTIST,"141,960","SAN FRANCISCO, CA",10/11/2016
3067,TRANSCEND SOLUTIONS LLC,DATA SCIENTIST,"141,960","SAN FRANCISCO, CA",07/18/2016
3068,INTERCOM INC,DATA SCIENTIST,"142,000","SAN FRANCISCO, CA",09/29/2021
3069,FAIRE WHOLESALE INC,DATA SCIENTIST,"142,000","SAN FRANCISCO, CA",01/20/2022
3070,AFFIRM INC,DATA SCIENTIST,"142,000","SAN FRANCISCO, CA",03/07/2017
3071,SHORELINE LABS INC,DATA SCIENTIST,"142,000","SAN FRANCISCO, CA",03/10/2022
3072,LIVERAMP INC,DATA SCIENTIST,"142,500","SAN FRANCISCO, CA",04/06/2021
3073,TRIB3COM INC,DATA SCIENTIST,"142,650","SAN FRANCISCO, CA",03/06/2020
3074,TRIB3COM INC,DATA SCIENTIST,"142,650","SAN FRANCISCO, CA",03/06/2020
3075,AFTERPAY US INC,DATA SCIENTIST,"142,800","SAN FRANCISCO, CA",03/10/2022
3076,CISCO SYSTEMS INC,DATA SCIENTIST,"143,100","SAN FRANCISCO, CA",12/14/2021
3077,INDEED INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",03/07/2019
3078,UBER TECHNOLOGIES INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",12/06/2018
3079,INDEED INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",03/05/2019
3080,INDEED INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",02/28/2019
3081,INDEED INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",03/06/2019
3082,INDEED INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",03/07/2019
3083,INDEED INC,DATA SCIENTIST,"143,104","SAN FRANCISCO, CA",03/07/2019
3084,ANCESTRYCOM OPERATIONS INC,DATA SCIENTIST,"143,192","SAN FRANCISCO, CA",03/02/2017
3085,BLOCK INC,DATA SCIENTIST,"143,200","SAN FRANCISCO, CA",01/19/2022
3086,NC INTERACTIVE LLC,DATA SCIENTIST,"143,540","SAN FRANCISCO, CA",03/18/2020
3087,NC INTERACTIVE LLC,DATA SCIENTIST,"143,540","SAN FRANCISCO, CA",03/18/2020
3088,FACEBOOK INC,DATA SCIENTIST,"143,785","SAN FRANCISCO, CA",03/06/2018
3089,UBER TECHNOLOGIES INC,DATA SCIENTIST,"143,869","SAN FRANCISCO, CA",12/02/2019
3090,LYFT INC,DATA SCIENTIST,"143,940","SAN FRANCISCO, CA",04/09/2022
3091,FLEXPORT INC,DATA SCIENTIST,"144,000","SAN FRANCISCO, CA",03/24/2022
3092,SALESFORCE INC,DATA SCIENTIST,"144,000","SAN FRANCISCO, CA",04/15/2022
3093,FITBOD INC,DATA SCIENTIST,"144,123","SAN FRANCISCO, CA",05/07/2021
3094,SHOPIFY (USA) INC,DATA SCIENTIST,"144,123","SAN FRANCISCO, CA",12/21/2020
3095,FITBOD INC,DATA SCIENTIST,"144,123","SAN FRANCISCO, CA",05/07/2021
3096,UATC LLC,DATA SCIENTIST,"144,200","SAN FRANCISCO, CA",08/30/2019
3097,AIRBNB INC,DATA SCIENTIST,"144,382","SAN FRANCISCO, CA",02/18/2017
3098,UBER TECHNOLOGIES INC,DATA SCIENTIST,"144,600","SAN FRANCISCO, CA",03/10/2022
3099,UBER TECHNOLOGIES INC,DATA SCIENTIST,"144,769","SAN FRANCISCO, CA",05/08/2019
3100,UBER TECHNOLOGIES INC,DATA SCIENTIST,"144,867","SAN FRANCISCO, CA",02/07/2020
3101,AIRBNB INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",10/05/2016
3102,SEGMENTIO INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",12/03/2020
3103,NEUTRON HOLDINGS INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",12/14/2020
3104,ANCESTRYCOM OPERATIONS INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",03/03/2016
3105,BREX INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",08/19/2021
3106,RADIUS INTELLIGENCE INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",03/21/2018
3107,MAPLEBEAR INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/22/2021
3108,UBER TECHNOLOGIES INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/29/2021
3109,MADISON REED INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/01/2022
3110,UBER TECHNOLOGIES INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/30/2021
3111,LYFT INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/09/2020
3112,LYFT INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/10/2020
3113,BRANCH INTERNATIONAL INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/22/2020
3114,ANCESTRYCOM OPERATIONS INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",02/23/2021
3115,LYFT INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",02/16/2017
3116,AIRBNB INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",02/18/2017
3117,AIRBNB INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",02/18/2017
3118,AIRBNB INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",02/18/2017
3119,MAPLEBEAR INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/05/2021
3120,GRANDATA USA INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",03/07/2017
3121,MAPLEBEAR INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/06/2021
3122,PRIMER TECHNOLOGIES INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/13/2021
3123,MAPLEBEAR INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",04/19/2021
3124,THE GAP INC,DATA SCIENTIST,"145,000","SAN FRANCISCO, CA",01/06/2020
3125,UBER TECHNOLOGIES INC,DATA SCIENTIST,"145,060","SAN FRANCISCO, CA",03/02/2020
3126,UBER TECHNOLOGIES INC,DATA SCIENTIST,"145,152","SAN FRANCISCO, CA",10/07/2019
3127,UBER TECHNOLOGIES INC,DATA SCIENTIST,"145,600","SAN FRANCISCO, CA",04/17/2020
3128,UBER TECHNOLOGIES INC,DATA SCIENTIST,"145,800","SAN FRANCISCO, CA",03/25/2021
3129,DATABRICKS INC,DATA SCIENTIST,"146,000","SAN FRANCISCO, CA",04/23/2020
3130,AIRBNB INC,DATA SCIENTIST,"146,000","SAN FRANCISCO, CA",04/12/2018
3131,ALLBIRDS INC,DATA SCIENTIST,"146,573","SAN FRANCISCO, CA",10/28/2021
3132,UBER TECHNOLOGIES INC,DATA SCIENTIST,"146,900","SAN FRANCISCO, CA",04/28/2022
3133,YELP INC,DATA SCIENTIST,"147,000","SAN FRANCISCO, CA",11/05/2019
3134,LYFT INC,DATA SCIENTIST,"147,000","SAN FRANCISCO, CA",02/16/2017
3135,FACEBOOK INC,DATA SCIENTIST,"147,000","SAN FRANCISCO, CA",02/05/2020
3136,GOOGLE LLC,DATA SCIENTIST,"147,200","SAN FRANCISCO, CA",03/17/2021
3137,SQUARE INC,DATA SCIENTIST,"147,500","SAN FRANCISCO, CA",02/22/2019
3138,UBER TECHNOLOGIES INC,DATA SCIENTIST,"147,663","SAN FRANCISCO, CA",04/10/2020
3139,AIRBNB INC,DATA SCIENTIST,"148,150","SAN FRANCISCO, CA",01/31/2018
3140,SONY INTERACTIVE ENTERTAINMENT LLC,DATA SCIENTIST,"148,162","SAN FRANCISCO, CA",12/20/2021
3141,DROPBOX INC,DATA SCIENTIST,"148,500","SAN FRANCISCO, CA",11/14/2018
3142,UBER TECHNOLOGIES INC,DATA SCIENTIST,"148,850","SAN FRANCISCO, CA",03/25/2021
3143,UBER TECHNOLOGIES INC,DATA SCIENTIST,"148,949","SAN FRANCISCO, CA",10/07/2020
3144,NIANTIC INC,DATA SCIENTIST,"148,949","SAN FRANCISCO, CA",12/09/2020
3145,PINTEREST INC,DATA SCIENTIST,"148,949","SAN FRANCISCO, CA",12/28/2020
3146,PINTEREST INC,DATA SCIENTIST,"148,949","SAN FRANCISCO, CA",03/29/2021
